ID,Handle,Variant ID,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant Inventory Adjust,Variant Inventory Adjust
7654935691343,7484162,42340673421391,Color,Ecru,Size,S,1000,1000
7654914359375,7484380,42340590092367,Color,Dark navy,Size,M,1000,1000
7654935724111,7484422,42340673454159,Color,Black,Size,XS,1000,1000
7654935724111,7484422,42340673486927,Color,Black,Size,S,1000,1000
7654935724111,7484422,42340673519695,Color,Black,Size,M,1000,1000
7654935724111,7484422,42340673552463,Color,Black,Size,L,1000,1000
7654914392143,7484453,42340590125135,Color,Black,Size,S,1000,1000
7654914392143,7484453,42340590157903,Color,Black,Size,M,1000,1000
7654914392143,7484453,42340590190671,Color,Black,Size,L,1000,1000
7654914392143,7484453,42340590223439,Color,Black,Size,XL,1000,1000
7654914424911,7484476,42340590256207,Color,Black,Size,S,1000,1000
7654914424911,7484476,42340590288975,Color,Black,Size,M,1000,1000
7654914424911,7484476,42340590321743,Color,Black,Size,L,1000,1000
7654914424911,7484476,42340590354511,Color,Black,Size,XL,1000,1000
7654914424911,7484476,42340590387279,Color,Khaki,Size,S,1000,1000
7654914424911,7484476,42340590420047,Color,Khaki,Size,M,0,0
7654914424911,7484476,42340590452815,Color,Khaki,Size,L,0,0
7654914424911,7484476,42340590485583,Color,Khaki,Size,XL,1000,1000
7654935756879,7484522,42340673585231,Color,Black,Size,XS,1000,1000
7654935756879,7484522,42340673617999,Color,Black,Size,S,1000,1000
7654935756879,7484522,42340673650767,Color,Black,Size,M,1000,1000
7654935756879,7484522,42340673683535,Color,Black,Size,XL,1000,1000
7654914490447,7484578,42340590551119,Color,Black,Size,S,1000,1000
7654914490447,7484578,42340590583887,Color,Black,Size,M,1000,1000
7654914490447,7484578,42340590616655,Color,Black,Size,XL,1000,1000
7654935789647,7522257,42340673716303,Color,Grey,Size,XS,1000,1000
7654914523215,7545100,42340590682191,Color,Black,Size,S,1000,1000
7654914523215,7545100,42340590714959,Color,Black,Size,M,1000,1000
7654914523215,7545100,42340590747727,Color,Black,Size,L,1000,1000
7654914523215,7545100,42340590780495,Color,Black,Size,XL,1000,1000
7654914555983,7545104,42340590846031,Color,White,Size,S,1000,1000
7654914555983,7545104,42340590878799,Color,White,Size,M,0,0
7654914555983,7545104,42340590911567,Color,White,Size,L,1000,1000
7654914555983,7545104,42340590944335,Color,White,Size,XL,1000,1000
7654914588751,7545106,42340590977103,Color,Black,Size,S,1000,1000
7654914588751,7545106,42340591009871,Color,Black,Size,M,1000,1000
7654914588751,7545106,42340591042639,Color,Black,Size,L,1000,1000
7654914588751,7545106,42340591075407,Color,Black,Size,XL,1000,1000
7654914621519,7545120,42340591108175,Color,Oyster-white,Size,L,1000,1000
7654914621519,7545120,42340591140943,Color,Oyster-white,Size,XL,1000,1000
7654914621519,7545120,42340591173711,Color,Black,Size,S,1000,1000
7654914621519,7545120,42340591206479,Color,Black,Size,M,1000,1000
7654914621519,7545120,42340591239247,Color,Black,Size,L,1000,1000
7654914621519,7545120,42340591272015,Color,Black,Size,XL,1000,1000
7654914687055,7545126,42340591337551,Color,Oyster-white,Size,S,1000,1000
7654914687055,7545126,42340591370319,Color,Oyster-white,Size,M,1000,1000
7654914687055,7545126,42340591403087,Color,Oyster-white,Size,L,1000,1000
7654914687055,7545126,42340591435855,Color,Oyster-white,Size,XL,1000,1000
7654914719823,7545145,42340591534159,Color,Black,Size,S,1000,1000
7654914719823,7545145,42340591566927,Color,Black,Size,M,1000,1000
7654914719823,7545145,42340591599695,Color,Black,Size,XL,1000,1000
7654914752591,7545146,42340591632463,Color,striped,Size,S,1000,1000
7654914752591,7545146,42340591665231,Color,striped,Size,M,1000,1000
7654914785359,7545202,42340591730767,Color,Ecru / Black,Size,S,1000,1000
7654914785359,7545202,42340591763535,Color,Ecru / Black,Size,M,1000,1000
7654914785359,7545202,42340591796303,Color,Ecru / Black,Size,L,1000,1000
7654914785359,7545202,42340591829071,Color,Ecru / Black,Size,XL,1000,1000
7654914818127,7545203,42340591894607,Color,Printed,Size,S,0,0
7654914818127,7545203,42340591927375,Color,Printed,Size,M,0,0
7654914818127,7545203,42340591960143,Color,Printed,Size,L,1000,1000
7654914883663,7545294,42340592025679,Color,Navy blue,Size,S,1000,1000
7654914883663,7545294,42340592058447,Color,Navy blue,Size,M,1000,1000
7654914883663,7545294,42340592091215,Color,Navy blue,Size,L,1000,1000
7654914883663,7545294,42340592123983,Color,Navy blue,Size,XL,1000,1000
7654914916431,7545295,42340592156751,Color,Navy blue,Size,S,1000,1000
7654914916431,7545295,42340592189519,Color,Navy blue,Size,M,1000,1000
7654914916431,7545295,42340592222287,Color,Navy blue,Size,L,1000,1000
7654914916431,7545295,42340592255055,Color,Navy blue,Size,XL,1000,1000
7654914981967,7545296,42340592353359,Color,White,Size,S,1000,1000
7654914981967,7545296,42340592386127,Color,White,Size,M,1000,1000
7654914981967,7545296,42340592418895,Color,White,Size,L,1000,1000
7654914981967,7545296,42340592451663,Color,White,Size,XL,1000,1000
7654915014735,7545312,42340592484431,Color,Light blue,Size,S,1000,1000
7654915014735,7545312,42340592517199,Color,Light blue,Size,M,1000,1000
7654915014735,7545312,42340592549967,Color,Light blue,Size,L,1000,1000
7654915014735,7545312,42340592582735,Color,Light blue,Size,XL,1000,1000
7654915047503,7545324,42340592648271,Color,Brown,Size,S,1000,1000
7654915047503,7545324,42340592681039,Color,Brown,Size,M,1000,1000
7654915047503,7545324,42340592713807,Color,Brown,Size,L,1000,1000
7654915047503,7545324,42340592746575,Color,Brown,Size,XL,1000,1000
7654915047503,7545324,42340592779343,Color,Navy blue,Size,S,1000,1000
7654915047503,7545324,42340592812111,Color,Navy blue,Size,M,1000,1000
7654915047503,7545324,42340592844879,Color,Navy blue,Size,L,1000,1000
7654915047503,7545324,42340592877647,Color,Navy blue,Size,XL,1000,1000
7654915047503,7545324,42340592910415,Color,Oyster-white,Size,S,1000,1000
7654915047503,7545324,42340592943183,Color,Oyster-white,Size,M,1000,1000
7654915113039,7545329,42340593074255,Color,Sand,Size,S,1000,1000
7654915113039,7545329,42340593107023,Color,Sand,Size,M,1000,1000
7654915113039,7545329,42340593139791,Color,Sand,Size,L,1000,1000
7654915113039,7545329,42340593172559,Color,Sand,Size,XL,1000,1000
7654915145807,7545335,42340593205327,Color,Light green,Size,M,1000,1000
7654915145807,7545335,42340593238095,Color,Light green,Size,L,1000,1000
7654915178575,7545338,42340593270863,Color,Black,Size,S,1000,1000
7654915178575,7545338,42340593303631,Color,Black,Size,M,1000,1000
7654915178575,7545338,42340593336399,Color,Black,Size,L,1000,1000
7654915244111,7545339,42340593434703,Color,Blue,Size,S,1000,1000
7654915244111,7545339,42340593467471,Color,Blue,Size,M,1000,1000
7654915244111,7545339,42340593500239,Color,Blue,Size,L,1000,1000
7654915309647,7545345,42340593696847,Color,Black,Size,M,1000,1000
7654915309647,7545345,42340593729615,Color,Black,Size,L,1000,1000
7654915309647,7545345,42340593762383,Color,Black,Size,XL,0,0
7654915276879,7545354,42340593565775,Color,Khaki,Size,S,1000,1000
7654915276879,7545354,42340593598543,Color,Khaki,Size,M,0,0
7654915276879,7545354,42340593631311,Color,Khaki,Size,L,0,0
7654915276879,7545354,42340593664079,Color,Khaki,Size,XL,1000,1000
7654915342415,7545374,42340593795151,Color,Black,Size,S,1000,1000
7654915342415,7545374,42340593827919,Color,Black,Size,XL,1000,1000
7654915375183,7545440,42340593893455,Color,White,Size,S,1000,1000
7654915375183,7545440,42340593926223,Color,White,Size,M,1000,1000
7654915375183,7545440,42340593958991,Color,White,Size,L,1000,1000
7654915375183,7545440,42340593991759,Color,White,Size,XL,1000,1000
7654915375183,7545440,42340594024527,Color,Black,Size,S,1000,1000
7654915375183,7545440,42340594057295,Color,Black,Size,M,1000,1000
7654915375183,7545440,42340594090063,Color,Black,Size,L,1000,1000
7654915375183,7545440,42340594122831,Color,Black,Size,XL,1000,1000
7654915407951,7545444,42340594188367,Color,Greenish,Size,S,1000,1000
7654915407951,7545444,42340594221135,Color,Greenish,Size,M,1000,1000
7654915407951,7545444,42340594253903,Color,Greenish,Size,L,1000,1000
7654915440719,7545471,42340594286671,Color,Ecru,Size,S,1000,1000
7654915440719,7545471,42340594319439,Color,Ecru,Size,M,1000,1000
7654915440719,7545471,42340594352207,Color,Ecru,Size,XL,0,0
7654915473487,7545475,42340594384975,Color,Black,Size,S,1000,1000
7654915473487,7545475,42340594417743,Color,Black,Size,M,1000,1000
7654915473487,7545475,42340594450511,Color,Ecru,Size,S,1000,1000
7654915473487,7545475,42340594483279,Color,Ecru,Size,M,1000,1000
7654915473487,7545475,42340594516047,Color,Ecru,Size,L,1000,1000
7654915539023,7545710,42340594679887,Color,Black,Size,S,1000,1000
7654915539023,7545710,42340594712655,Color,Black,Size,M,1000,1000
7654915539023,7545710,42340594745423,Color,Black,Size,L,1000,1000
7654915539023,7545710,42340594778191,Color,Black,Size,XL,1000,1000
7654915539023,7545710,42340594810959,Color,White,Size,S,1000,1000
7654915539023,7545710,42340594843727,Color,White,Size,M,1000,1000
7654915539023,7545710,42340594876495,Color,White,Size,L,1000,1000
7654915539023,7545710,42340594909263,Color,White,Size,XL,1000,1000
7654915539023,7545710,42340594942031,Color,Sky blue,Size,S,1000,1000
7654915539023,7545710,42340594974799,Color,Sky blue,Size,M,1000,1000
7654915539023,7545710,42340595007567,Color,Sky blue,Size,L,1000,1000
7654915539023,7545710,42340595040335,Color,Sky blue,Size,XL,1000,1000
7654915539023,7545710,42340595073103,Color,Green,Size,M,1000,1000
7654915539023,7545710,42340595105871,Color,Light beige,Size,M,1000,1000
7654935822415,7563280,42340673781839,Color,Brown,Size,XS,1000,1000
7654935822415,7563280,42340673814607,Color,Brown,Size,M,1000,1000
7654935822415,7563280,42340673847375,Color,Black,Size,XS,1000,1000
7654935822415,7563280,42340673880143,Color,Black,Size,S,1000,1000
7654935822415,7563280,42340673912911,Color,Black,Size,M,1000,1000
7654935822415,7563280,42340673945679,Color,Black,Size,L,1000,1000
7654935887951,7563290,42340674011215,Color,Brown,Size,XS,1000,1000
7654935887951,7563290,42340674043983,Color,Brown,Size,S,1000,1000
7654935887951,7563290,42340674076751,Color,Brown,Size,M,1000,1000
7654935887951,7563290,42340674109519,Color,Brown,Size,L,1000,1000
7654935887951,7563290,42340674142287,Color,Brown,Size,XL,1000,1000
7654935887951,7563290,42340674175055,Color,Black,Size,XS,1000,1000
7654935887951,7563290,42340674207823,Color,Black,Size,S,1000,1000
7654935887951,7563290,42340674240591,Color,Black,Size,M,1000,1000
7654935887951,7563290,42340674273359,Color,Black,Size,L,0,0
7654915571791,7627350,42340595138639,Color,Blue,Size,S,1000,1000
7654915571791,7627350,42340595171407,Color,Blue,Size,M,1000,1000
7654915571791,7627350,42340595204175,Color,Blue,Size,L,1000,1000
7654915571791,7627350,42340595236943,Color,Blue,Size,XL,1000,1000
7654935920719,7966406,42340674469967,Color,Blue,Size,XS,1000,1000
7654935920719,7966406,42340674502735,Color,Blue,Size,S,1000,1000
7654935953487,7966872,42340674535503,Color,Ecru,Size,XS,1000,1000
7654935953487,7966872,42340674568271,Color,Ecru,Size,S,1000,1000
7654935953487,7966872,42340674601039,Color,Ecru,Size,M,1000,1000
7654935953487,7966872,42340674633807,Color,Ecru,Size,L,1000,1000
7654935953487,7966872,42340674666575,Color,Ecru,Size,XL,1000,1000
7654935986255,7969223,42340674732111,Color,Blue,Size,XS,1000,1000
7654935986255,7969223,42340674764879,Color,Blue,Size,S,1000,1000
7654935986255,7969223,42340674797647,Color,Blue,Size,M,1000,1000
7654935986255,7969223,42340674830415,Color,Blue,Size,L,1000,1000
7654935986255,7969223,42340674863183,Color,Blue,Size,XL,1000,1000
7654936019023,7969228,42340674895951,Color,Black,Size,L,1000,1000
7654936051791,7969229,42340674928719,Color,Black,Size,XS,1000,1000
7654936051791,7969229,42340674961487,Color,Black,Size,L,1000,1000
7654936051791,7969229,42340674994255,Color,Black,Size,XL,1000,1000
7654936084559,7969233,42340675027023,Color,Black,Size,XL,1000,1000
7654936117327,7969237,42340675059791,Color,Pearl grey,Size,M,1000,1000
7654936150095,7997272,42340675092559,Color,Ecru,Size,XL,1000,1000
7654936182863,8045571,42340675125327,Color,Black,Size,M,1000,1000
7654915604559,8054309,42340595269711,Color,Oyster-white,Size,L,1000,1000
7654915604559,8054309,42340595302479,Color,Oyster-white,Size,XL,1000,1000
7654915637327,8054315,42340595335247,Color,Anthracite grey,Size,S,1000,1000
7654915637327,8054315,42340595368015,Color,Anthracite grey,Size,M,1000,1000
7654915637327,8054315,42340595400783,Color,Beige,Size,S,1000,1000
7654915702863,8062305,42340595466319,Color,Light blue,Size,EU 36 (UK 29),1000,1000
7654915702863,8062305,42340595499087,Color,Light blue,Size,EU 38 (UK 30),1000,1000
7654915702863,8062305,42340595531855,Color,Light blue,Size,EU 40 (UK 31),1000,1000
7654915702863,8062305,42340595564623,Color,Light blue,Size,EU 46 (UK 36),1000,1000
7654936215631,8073227,42340675190863,Color,Black,Size,XS,1000,1000
7654936215631,8073227,42340675223631,Color,Black,Size,S,1000,1000
7654936215631,8073227,42340675256399,Color,Black,Size,M,0,0
7654936248399,8073245,42340675289167,Color,Ecru,Size,S,1000,1000
7654936281167,8073259,42340675321935,Color,camel,Size,XS,1000,1000
7654936281167,8073259,42340675354703,Color,camel,Size,S,1000,1000
7654936281167,8073259,42340675387471,Color,camel,Size,M,1000,1000
7654936346703,8073270,42340675453007,Color,Leopard,Size,M,1000,1000
7654936379471,8082002,42340675485775,Color,Blue,Size,M,1000,1000
7654936412239,8187375,42340675518543,Color,Brown,Size,M,1000,1000
7654936477775,8211759,42340675584079,Color,Oyster-white,Size,XS,1000,1000
7654936477775,8211759,42340675616847,Color,Oyster-white,Size,S,1000,1000
7654936445007,8227214,42340675551311,Color,Ecru,Size,S,1000,1000
7654936510543,8242603,42340675649615,Color,Navy blue,Size,XS,1000,1000
7654936510543,8242603,42340675682383,Color,Navy blue,Size,S,1000,1000
7654936510543,8242603,42340675715151,Color,Navy blue,Size,M,1000,1000
7654936510543,8242603,42340675747919,Color,Navy blue,Size,L,1000,1000
7654936543311,8246249,42340675780687,Color,Blue,Size,XS,1000,1000
7654936543311,8246249,42340675813455,Color,Blue,Size,M,1000,1000
7654915735631,8281234,42340595597391,Color,Black,Size,S,1000,1000
7654915735631,8281234,42340595630159,Color,Black,Size,M,1000,1000
7654915735631,8281234,42340595662927,Color,Black,Size,L,1000,1000
7654915735631,8281234,42340595695695,Color,Black,Size,XL,1000,1000
7654915768399,8281275,42340595728463,Color,Black,Size,S,1000,1000
7654915768399,8281275,42340595761231,Color,Black,Size,M,1000,1000
7654915768399,8281275,42340595793999,Color,Black,Size,L,1000,1000
7654915768399,8281275,42340595826767,Color,Black,Size,XL,1000,1000
7654915768399,8281275,42340595859535,Color,Grey,Size,M,1000,1000
7654915768399,8281275,42340595892303,Color,Grey,Size,XL,1000,1000
7654915833935,8281280,42340595990607,Color,Black,Size,M,1000,1000
7654915833935,8281280,42340596023375,Color,Black,Size,L,1000,1000
7654915833935,8281280,42340596056143,Color,Black,Size,XL,1000,1000
7654915866703,8281282,42340596088911,Color,Midnight blue,Size,S,1000,1000
7654915866703,8281282,42340596121679,Color,Midnight blue,Size,M,1000,1000
7654915866703,8281282,42340596154447,Color,Midnight blue,Size,L,1000,1000
7654915866703,8281282,42340596187215,Color,Midnight blue,Size,XL,1000,1000
7654915866703,8281282,42340596219983,Color,Oyster-white,Size,S,1000,1000
7654915866703,8281282,42340596252751,Color,Oyster-white,Size,M,1000,1000
7654915866703,8281282,42340596285519,Color,Oyster-white,Size,L,1000,1000
7654915866703,8281282,42340596318287,Color,Oyster-white,Size,XL,1000,1000
7654915866703,8281282,42340596351055,Color,Black,Size,S,1000,1000
7654915866703,8281282,42340596383823,Color,Black,Size,M,1000,1000
7654915866703,8281282,42340596416591,Color,Black,Size,L,1000,1000
7654915866703,8281282,42340596449359,Color,Black,Size,XL,1000,1000
7654915899471,8281359,42340596514895,Color,Black,Size,S,1000,1000
7654915899471,8281359,42340596547663,Color,Black,Size,M,1000,1000
7654915899471,8281359,42340596580431,Color,Black,Size,L,1000,1000
7654915899471,8281359,42340596613199,Color,Black,Size,XL,1000,1000
7654915932239,8281406,42340596645967,Color,Light khaki,Size,L,1000,1000
7654915932239,8281406,42340596678735,Color,Light khaki,Size,XL,1000,1000
7654915932239,8281406,42340596711503,Color,Black,Size,S,1000,1000
7654915932239,8281406,42340596744271,Color,Black,Size,M,0,0
7654915932239,8281406,42340596777039,Color,Black,Size,L,1000,1000
7654915932239,8281406,42340596809807,Color,Black,Size,XL,1000,1000
7654936576079,8287896,42340675878991,Color,Ecru,Size,XS,1000,1000
7654936576079,8287896,42340675911759,Color,Ecru,Size,S,1000,1000
7654936576079,8287896,42340675944527,Color,Ecru,Size,M,1000,1000
7654936576079,8287896,42340675977295,Color,Ecru,Size,L,1000,1000
7654936576079,8287896,42340676010063,Color,Ecru,Size,XL,1000,1000
7654936608847,8313266,42340676042831,Color,Black,Size,XS,1000,1000
7654936641615,8338537,42340676075599,Color,Burgundy,Size,XS,1000,1000
7654936641615,8338537,42340676108367,Color,Burgundy,Size,S,1000,1000
7654936641615,8338537,42340676141135,Color,Burgundy,Size,M,1000,1000
7654936641615,8338537,42340676173903,Color,Burgundy,Size,L,0,0
7654936641615,8338537,42340676206671,Color,Burgundy,Size,XL,1000,1000
7654936641615,8338537,42340676239439,Color,Black,Size,XS,1000,1000
7654936641615,8338537,42340676272207,Color,Black,Size,S,1000,1000
7654936641615,8338537,42340676304975,Color,Black,Size,M,1000,1000
7654936641615,8338537,42340676337743,Color,Black,Size,L,1000,1000
7654936641615,8338537,42340676370511,Color,Chocolate brown,Size,XS,0,0
7654936641615,8338537,42340676403279,Color,Chocolate brown,Size,S,1000,1000
7654936641615,8338537,42340676436047,Color,Chocolate brown,Size,M,1000,1000
7654936641615,8338537,42340676468815,Color,Chocolate brown,Size,XL,1000,1000
7654936641615,8338537,42340676501583,Color,Taupe grey,Size,XS,1000,1000
7654936641615,8338537,42340676534351,Color,Taupe grey,Size,S,1000,1000
7654936641615,8338537,42340676567119,Color,Taupe grey,Size,M,1000,1000
7654936674383,8351227,42340676599887,Color,Ecru,Size,XS,1000,1000
7654936674383,8351227,42340676632655,Color,Ecru,Size,S,1000,1000
7654936674383,8351227,42340676665423,Color,Ecru,Size,M,1000,1000
7654936674383,8351227,42340676698191,Color,Ecru,Size,L,1000,1000
7654936674383,8351227,42340676730959,Color,Ecru,Size,XL,1000,1000
7654936707151,8351238,42340676796495,Color,Black / Ecru,Size,S,1000,1000
7654936707151,8351238,42340676829263,Color,Black / Ecru,Size,M,1000,1000
7654936707151,8351238,42340676862031,Color,Black / Ecru,Size,XL,1000,1000
7654936772687,8372060,42340676960335,Color,White,Size,XS,1000,1000
7654936772687,8372060,42340676993103,Color,White,Size,S,1000,1000
7654936772687,8372060,42340677025871,Color,White,Size,M,1000,1000
7654936772687,8372060,42340677058639,Color,White,Size,L,1000,1000
7654936772687,8372060,42340677091407,Color,White,Size,XL,1000,1000
7654936805455,8372090,42340677156943,Color,Black,Size,M,1000,1000
7654936805455,8372090,42340677189711,Color,Black,Size,L,1000,1000
7654936838223,8372225,42340677222479,Color,Oyster-white,Size,XS,1000,1000
7654936838223,8372225,42340677255247,Color,Oyster-white,Size,S,1000,1000
7654936870991,8372263,42340677320783,Color,Black,Size,XS,1000,1000
7654936870991,8372263,42340677353551,Color,Black,Size,S,1000,1000
7654936870991,8372263,42340677386319,Color,Black,Size,L,1000,1000
7654936903759,8372299,42340677419087,Color,Sand,Size,XS,1000,1000
7654936903759,8372299,42340677451855,Color,Sand,Size,M,0,0
7654936969295,8372320,42340677517391,Color,White,Size,S,1000,1000
7654936969295,8372320,42340677550159,Color,White,Size,M,1000,1000
7654936969295,8372320,42340677582927,Color,White,Size,L,1000,1000
7654937002063,8372323,42340677615695,Color,Khaki,Size,XS,1000,1000
7654937002063,8372323,42340677648463,Color,Khaki,Size,M,1000,1000
7654937067599,8372324,42340677779535,Color,Black,Size,XS,1000,1000
7654937067599,8372324,42340677812303,Color,Black,Size,L,0,0
7654937067599,8372324,42340677845071,Color,Black,Size,XL,1000,1000
7654937034831,8372375,42340677681231,Color,Black,Size,XS,1000,1000
7654937034831,8372375,42340677713999,Color,Black,Size,S,1000,1000
7654937034831,8372375,42340677746767,Color,Black,Size,M,1000,1000
7654937133135,8372416,42340677910607,Color,Mid-grey,Size,XS,1000,1000
7654937133135,8372416,42340677943375,Color,Mid-grey,Size,S,1000,1000
7654937133135,8372416,42340677976143,Color,Mid-grey,Size,M,1000,1000
7654937133135,8372416,42340678008911,Color,Mid-grey,Size,L,1000,1000
7654937133135,8372416,42340678041679,Color,Mid-grey,Size,XL,1000,1000
7654937165903,8372417,42340678074447,Color,Black,Size,XS,1000,1000
7654937165903,8372417,42340678107215,Color,Black,Size,M,1000,1000
7654937165903,8372417,42340678139983,Color,Black,Size,XL,1000,1000
7654937231439,8372495,42340678271055,Color,Ecru,Size,M,1000,1000
7654937198671,8404164,42340678205519,Color,Green / Grass,Size,XS,1000,1000
7654937198671,8404164,42340678238287,Color,Green / Grass,Size,L,1000,1000
7654937296975,8405789,42340678336591,Color,Ecru,Size,S,1000,1000
7654937329743,8411475,42340678369359,Color,White,Size,XS,1000,1000
7654937329743,8411475,42340678402127,Color,White,Size,S,1000,1000
7654937329743,8411475,42340678434895,Color,White,Size,M,1000,1000
7654937362511,8452662,42340678467663,Color,Silver,Size,S,1000,1000
7654937395279,8462896,42340678500431,Color,Olive green,Size,XS,1000,1000
7654937395279,8462896,42340678533199,Color,Olive green,Size,S,1000,1000
7654937395279,8462896,42340678565967,Color,Olive green,Size,M,1000,1000
7654937395279,8462896,42340678598735,Color,Olive green,Size,L,1000,1000
7654915965007,8491400,42340596842575,Color,Black,Size,S,1000,1000
7654915965007,8491400,42340596875343,Color,Black,Size,M,1000,1000
7654915965007,8491400,42340596908111,Color,Black,Size,L,1000,1000
7654915965007,8491400,42340596940879,Color,Black,Size,XL,1000,1000
7654915997775,8491408,42340596973647,Color,Black,Size,S,1000,1000
7654915997775,8491408,42340597006415,Color,Black,Size,M,1000,1000
7654915997775,8491408,42340597039183,Color,Black,Size,L,1000,1000
7654915997775,8491408,42340597071951,Color,Black,Size,XL,1000,1000
7654937428047,8502580,42340678631503,Color,White,Size,S,1000,1000
7654937428047,8502580,42340678664271,Color,White,Size,L,0,0
7654937428047,8502580,42340678697039,Color,White,Size,XL,1000,1000
7654937428047,8502580,42340678729807,Color,Black,Size,XS,1000,1000
7654937428047,8502580,42340678762575,Color,Black,Size,S,0,0
7654937428047,8502580,42340678795343,Color,Black,Size,M,1000,1000
7654937460815,8534396,42340678828111,Color,Black,Size,XS,1000,1000
7654937460815,8534396,42340678860879,Color,Black,Size,S,1000,1000
7654937460815,8534396,42340678893647,Color,Black,Size,M,1000,1000
7654937460815,8534396,42340678926415,Color,Black,Size,L,1000,1000
7654937493583,8543613,42340678959183,Color,Black,Size,XS,1000,1000
7654937493583,8543613,42340678991951,Color,Black,Size,S,1000,1000
7654937493583,8543613,42340679024719,Color,Black,Size,M,1000,1000
7654937493583,8543613,42340679057487,Color,Black,Size,L,1000,1000
7654937493583,8543613,42340679090255,Color,Black,Size,XL,1000,1000
7654937526351,8543627,42340679155791,Color,Black / Silver,Size,XS,1000,1000
7654937526351,8543627,42340679188559,Color,Black / Silver,Size,S,1000,1000
7654937526351,8543627,42340679221327,Color,Black / Silver,Size,M,1000,1000
7654937526351,8543627,42340679254095,Color,Black / Silver,Size,L,1000,1000
7654937559119,8544207,42340679286863,Color,Ecru,Size,S,1000,1000
7654937559119,8544207,42340679319631,Color,Ecru,Size,M,1000,1000
7654916063311,8574342,42340597301327,Color,White,Size,EU 44 (UK 34),1000,1000
7654916030543,8574359,42340597104719,Color,Greyish,Size,S,1000,1000
7654916030543,8574359,42340597137487,Color,Greyish,Size,M,1000,1000
7654916030543,8574359,42340597170255,Color,Greyish,Size,XL,1000,1000
7654916030543,8574359,42340597203023,Color,Navy blue,Size,S,1000,1000
7654916030543,8574359,42340597235791,Color,Navy blue,Size,L,1000,1000
7654916030543,8574359,42340597268559,Color,Navy blue,Size,XL,1000,1000
7654916128847,8574770,42340597366863,Color,Sand,Size,M,1000,1000
7654937591887,8611459,42340679352399,Color,Light burgundy,Size,XS,1000,1000
7654937591887,8611459,42340679385167,Color,Ecru,Size,XS,1000,1000
7654937591887,8611459,42340679417935,Color,Ecru,Size,XL,1000,1000
7654937591887,8611459,42340679450703,Color,Black,Size,XS,1000,1000
7654937591887,8611459,42340679483471,Color,Black,Size,S,1000,1000
7654937624655,8613373,42340679516239,Color,Light pink,Size,M,1000,1000
7654937624655,8613373,42340679549007,Color,Light pink,Size,XL,1000,1000
7654937657423,8616595,42340679581775,Color,Black,Size,XS,1000,1000
7654937657423,8616595,42340679614543,Color,Black,Size,XL,1000,1000
7654937690191,8625548,42340679647311,Color,Black,Size,S,1000,1000
7654937690191,8625548,42340679680079,Color,Black,Size,M,1000,1000
7654937722959,8634599,42340679712847,Color,Black,Size,L,1000,1000
7654937722959,8634599,42340679745615,Color,Black,Size,XL,1000,1000
7654937755727,8646186,42340679778383,Color,Black,Size,S,1000,1000
7654937788495,8686635,42340679811151,Color,Black,Size,S,1000,1000
7654937788495,8686635,42340679843919,Color,Black,Size,M,1000,1000
7654937788495,8686635,42340679876687,Color,Black,Size,L,1000,1000
7654937788495,8686635,42340679909455,Color,Black / White,Size,S,1000,1000
7654937788495,8686635,42340679942223,Color,Black / White,Size,M,1000,1000
7654937788495,8686635,42340679974991,Color,Brown / Ecru,Size,S,1000,1000
7654937854031,8702069,42340680073295,Color,Red,Size,XS,1000,1000
7654937854031,8702069,42340680106063,Color,Red,Size,S,1000,1000
7654937854031,8702069,42340680138831,Color,Red,Size,M,1000,1000
7654916161615,8727400,42340597465167,Color,White,Size,M,1000,1000
7654916161615,8727400,42340597497935,Color,White,Size,L,1000,1000
7654916161615,8727400,42340597530703,Color,White,Size,XL,1000,1000
7654916161615,8727400,42340597563471,Color,Navy blue,Size,S,1000,1000
7654916161615,8727400,42340597596239,Color,Navy blue,Size,L,1000,1000
7654916161615,8727400,42340597629007,Color,Navy blue,Size,XL,1000,1000
7654916161615,8727400,42340597661775,Color,Grey,Size,S,1000,1000
7654916161615,8727400,42340597694543,Color,Grey,Size,M,1000,1000
7654916161615,8727400,42340597727311,Color,Grey,Size,XL,1000,1000
7654916161615,8727400,42340597760079,Color,Beige / Green,Size,XL,1000,1000
7654916194383,8727425,42340597792847,Color,Stone,Size,EU 36 (UK 29),1000,1000
7654916194383,8727425,42340597825615,Color,Stone,Size,EU 40 (UK 31),1000,1000
7654916194383,8727425,42340597858383,Color,Stone,Size,EU 42 (UK 32),1000,1000
7654916194383,8727425,42340597891151,Color,Stone,Size,EU 44 (UK 34),1000,1000
7654916194383,8727425,42340597923919,Color,Stone,Size,EU 46 (UK 36),1000,1000
7654916194383,8727425,42340597956687,Color,Beige,Size,EU 36 (UK 29),1000,1000
7654916194383,8727425,42340597989455,Color,Beige,Size,EU 38 (UK 30),1000,1000
7654916194383,8727425,42340598022223,Color,Beige,Size,EU 40 (UK 31),1000,1000
7654916194383,8727425,42340598054991,Color,Beige,Size,EU 42 (UK 32),1000,1000
7654916194383,8727425,42340598087759,Color,Beige,Size,EU 44 (UK 34),1000,1000
7654916194383,8727425,42340598120527,Color,Beige,Size,EU 46 (UK 36),1000,1000
7654916194383,8727425,42340598153295,Color,Black,Size,EU 36 (UK 29),1000,1000
7654916194383,8727425,42340598186063,Color,Black,Size,EU 42 (UK 32),1000,1000
