Handle,Title,Body (HTML),Vendor,Product Category,Type,Command,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
01509107,,,Zara,,cardigans & sweaters,MERGE,,TRUE,Color,Stripes,Size,S,,,,,shopify,1000,deny,manual,3550.00,3550.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/1f0f/415f/9e104bd9bf7c/feb7e5500a04/01509107105-p/01509107105-p.jpg?ts=1733150600462&w=2048,,,,,,active
05755146,,,Zara,,cardigans & sweaters,MERGE,,TRUE,Color,Burgundy,Size,XL,,,,,shopify,1000,deny,manual,3550.00,3550.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/83d9/9ea4/8af540abb7d4/85a0ee94b077/05755146681-p/05755146681-p.jpg?ts=1733932955539&w=2048,,,,,,active
05039376,,,Zara,,cardigans & sweaters,MERGE,,TRUE,Color,Chocolate,Size,S,,,,,shopify,1000,deny,manual,2150.00,2150.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/7d9f/7ad7/6a6b48ccb972/29ff7dad5570/05039376717-p/05039376717-p.jpg?ts=1732807923654&w=2048,,,,,,active
08851180,,,Zara,,cardigans & sweaters,MERGE,,TRUE,Color,Navy blue,Size,XXL,,,,,shopify,1000,deny,manual,2550.00,2550.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/0dcf/66a8/2a60494db825/683ae2db7a00/08851170401-p/08851170401-p.jpg?ts=1729179490039&w=2048,,,,,,active
08851189,,,Zara,,cardigans & sweaters,MERGE,,TRUE,Color,Black,Size,XXL,,,,,shopify,1000,deny,manual,2950.00,2950.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/89e4/9c0f/d09e455a8083/44da5159c3cd/08851189800-p/08851189800-p.jpg?ts=1733140441136&w=2048,,,,,,active
08851028,,,Zara,,cardigans & sweaters,MERGE,,TRUE,Color,Light khaki,Size,L,,,,,shopify,1000,deny,manual,2950.00,2950.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/5f5c/aa31/82cd4bbfb42c/8e11c2434b47/08851028506-015-p/08851028506-015-p.jpg?ts=1729860257700&w=2048,,,,,,active
09598127,,,Zara,,cardigans & sweaters,MERGE,,TRUE,Color,Navy blue,Size,M,,,,,shopify,1000,deny,manual,4350.00,4350.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/c23f/e691/be444c168dd4/f94d6af65453/09598127401-p/09598127401-p.jpg?ts=1730306358691&w=2048,,,,,,active
03920497,,,Zara,,cardigans & sweaters,MERGE,,TRUE,Color,Navy blue,Size,L,,,,,shopify,1000,deny,manual,3550.00,3550.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/10e5/bec9/6b2b4e3aa927/8c6afd53e306/03920497401-p/03920497401-p.jpg?ts=1730809668820&w=2048,,,,,,active
08338537,,,Zara,,skirts & shorts,MERGE,,TRUE,Color,Black,Size,XL,,,,,shopify,1000,deny,manual,2550.00,2550.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/fe44/c792/288f45398037/fbf0e5af5285/08338441800-p/08338441800-p.jpg?ts=1733413038322&w=2048,,,,,,active
02548240,,,Zara,,skirts & shorts,MERGE,,TRUE,Color,Black,Size,L,,,,,shopify,1000,deny,manual,3550.00,3550.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/598b/bb84/6a7f45ea9226/59363e88d3bc/02548240800-p/02548240800-p.jpg?ts=1732006138545&w=2048,,,,,,active
02548240,,,Zara,,skirts & shorts,MERGE,,TRUE,Color,Aubergine,Size,S,,,,,shopify,1000,deny,manual,3550.00,3550.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/815e/629b/78f24b238e6e/daa56d5c3f84/02548240610-p/02548240610-p.jpg?ts=1731933070891&w=2048,,,,,,active
09254922,,,Zara,,skirts & shorts,MERGE,,TRUE,Color,Black,Size,L,,,,,shopify,1000,deny,manual,3550.00,3550.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/29bb/5f46/c85144a08947/b1bca0e97711/09254922800-e1/09254922800-e1.jpg?ts=1725966242656&w=2048,,,,,,active
01255402,,,Zara,,skirts & shorts,MERGE,,TRUE,Color,White,Size,XXL,,,,,shopify,1000,deny,manual,2950.00,2950.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/2755/9479/08e24efa9698/956e3641c907/01255402250-e1/01255402250-e1.jpg?ts=1719323642846&w=2048,,,,,,active
03152532,,,Zara,,skirts & shorts,MERGE,,TRUE,Color,Black,Size,XXL,,,,,shopify,1000,deny,manual,2550.00,2550.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/8728/f542/dac9457f9e19/bd72cfde43aa/03067532800-p/03067532800-p.jpg?ts=1733413038236&w=2048,,,,,,active
03152532,,,Zara,,skirts & shorts,MERGE,,TRUE,Color,Taupe grey,Size,XXL,,,,,shopify,1000,deny,manual,2550.00,2550.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/2639/0a76/4796473c8c11/3a5dfd56f870/03152532832-p/03152532832-p.jpg?ts=1733413037998&w=2048,,,,,,active
03152536,,,Zara,,skirts & shorts,MERGE,,TRUE,Color,Anthracite grey,Size,XXL,,,,,shopify,1000,deny,manual,2550.00,2550.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/1531/0077/37594c169e3f/4ff2e46e3705/03152536807-p/03152536807-p.jpg?ts=1727280581386&w=2048,,,,,,active
03152502,,,Zara,,skirts & shorts,MERGE,,TRUE,Color,Chalk pink,Size,M,,,,,shopify,1000,deny,manual,2550.00,2550.00,TRUE,,,,,,,,,,,,,,,,,,,,,,https://static.zara.net/assets/public/114d/e8ac/4a93447a9d89/9aee1cd0aaba/03152502626-e1/03152502626-e1.jpg?ts=1727008000616&w=2048,,,,,,active
