Handle,Title,ID,Variant ID,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant Price,Variant Compare At Price,Variant Inventory Qty,Variant Image,product_link,color_code
9598212,TEXTURED RIBBED SWEATER,7654916489295,42340599791695,Color,Anthracite grey,Size,S,4350.0,4350.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/09598212807-p.jpg?v=1734182309,https://www.zara.com/in/en/textured-ribbed-sweater-p09598212.html?v1=398407912&v2=2432249,807
9598212,,7654916489295,42340599824463,,Anthracite grey,,M,4350.0,4350.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/09598212807-p.jpg?v=1734182309,https://www.zara.com/in/en/textured-ribbed-sweater-p09598212.html?v1=398407912&v2=2432249,807
9598212,,7654916489295,42340599857231,,Anthracite grey,,L,4350.0,4350.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/09598212807-p.jpg?v=1734182309,https://www.zara.com/in/en/textured-ribbed-sweater-p09598212.html?v1=398407912&v2=2432249,807
9598212,,7654916489295,42340599889999,,Blue,,S,4350.0,4350.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/09598212407-p.jpg?v=1734182309,https://www.zara.com/in/en/textured-ribbed-sweater-p09598212.html?v1=398407911&v2=2432249,407
9598212,,7654916489295,42340599922767,,Blue,,M,4350.0,4350.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/09598212407-p.jpg?v=1734182309,https://www.zara.com/in/en/textured-ribbed-sweater-p09598212.html?v1=398407911&v2=2432249,407
9598212,,7654916489295,42340599955535,,Blue,,XL,4350.0,4350.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/09598212407-p.jpg?v=1734182309,https://www.zara.com/in/en/textured-ribbed-sweater-p09598212.html?v1=398407911&v2=2432249,407
9594081,RELAXED FIT SHIRT WITH POCKET,7654916456527,42340599529551,Color,Black,Size,S,4350.0,4350.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/09594081800-p.jpg?v=1734182311,https://www.zara.com/in/en/relaxed-fit-shirt-with-pocket-p09594081.html?v1=419865316&v2=2431987,800
9594081,,7654916456527,42340599562319,,Black,,M,4350.0,4350.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/09594081800-p.jpg?v=1734182311,https://www.zara.com/in/en/relaxed-fit-shirt-with-pocket-p09594081.html?v1=419865316&v2=2431987,800
9594081,,7654916456527,42340599595087,,Black,,L,4350.0,4350.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/09594081800-p.jpg?v=1734182311,https://www.zara.com/in/en/relaxed-fit-shirt-with-pocket-p09594081.html?v1=419865316&v2=2431987,800
9594081,,7654916456527,42340599627855,,Black,,XL,4350.0,4350.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/09594081800-p.jpg?v=1734182311,https://www.zara.com/in/en/relaxed-fit-shirt-with-pocket-p09594081.html?v1=419865316&v2=2431987,800
9594081,,7654916456527,42340599660623,,Sand,,S,4350.0,4350.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/09594081711-p.jpg?v=1734182311,https://www.zara.com/in/en/relaxed-fit-shirt-with-pocket-p09594081.html?v1=419865315&v2=2431987,711
9594081,,7654916456527,42340599693391,,Sand,,M,4350.0,4350.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/09594081711-p.jpg?v=1734182311,https://www.zara.com/in/en/relaxed-fit-shirt-with-pocket-p09594081.html?v1=419865315&v2=2431987,711
9594081,,7654916456527,42340599726159,,Sand,,L,4350.0,4350.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/09594081711-p.jpg?v=1734182311,https://www.zara.com/in/en/relaxed-fit-shirt-with-pocket-p09594081.html?v1=419865315&v2=2431987,711
9594081,,7654916456527,42340599758927,,Sand,,XL,4350.0,4350.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/09594081711-p.jpg?v=1734182311,https://www.zara.com/in/en/relaxed-fit-shirt-with-pocket-p09594081.html?v1=419865315&v2=2431987,711
9504885,SUIT TUXEDO TROUSERS,7654916423759,42340599365711,Color,Black,Size,EU 38 (UK 30),5950.0,5950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/09504885800-p.jpg?v=1734182307,https://www.zara.com/in/en/suit-tuxedo-trousers-p09504885.html?v1=403984101&v2=2432075,800
9504885,,7654916423759,42340599398479,,Black,,EU 40 (UK 31),5950.0,5950.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/09504885800-p.jpg?v=1734182307,https://www.zara.com/in/en/suit-tuxedo-trousers-p09504885.html?v1=403984101&v2=2432075,800
9504885,,7654916423759,42340599431247,,Black,,EU 42 (UK 32),5950.0,5950.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/09504885800-p.jpg?v=1734182307,https://www.zara.com/in/en/suit-tuxedo-trousers-p09504885.html?v1=403984101&v2=2432075,800
9504885,,7654916423759,42340599464015,,Black,,EU 44 (UK 34),5950.0,5950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/09504885800-p.jpg?v=1734182307,https://www.zara.com/in/en/suit-tuxedo-trousers-p09504885.html?v1=403984101&v2=2432075,800
9504885,,7654916423759,42340599496783,,Black,,EU 46 (UK 36),5950.0,5950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/09504885800-p.jpg?v=1734182307,https://www.zara.com/in/en/suit-tuxedo-trousers-p09504885.html?v1=403984101&v2=2432075,800
9252400,JOGGER WAIST BERMUDA SHORTS,7654916390991,42340598939727,Color,Black,Size,M,2550.0,2550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/09252400800-p.jpg?v=1734182315,https://www.zara.com/in/en/jogger-waist-bermuda-shorts-p09252400.html?v1=364107692&v2=2432093,800
9252400,,7654916390991,42340598972495,,Black,,L,2550.0,2550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/09252400800-p.jpg?v=1734182315,https://www.zara.com/in/en/jogger-waist-bermuda-shorts-p09252400.html?v1=364107692&v2=2432093,800
9252400,,7654916390991,42340599005263,,Black,,XL,2550.0,2550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/09252400800-p.jpg?v=1734182315,https://www.zara.com/in/en/jogger-waist-bermuda-shorts-p09252400.html?v1=364107692&v2=2432093,800
9252400,,7654916390991,42340599038031,,camel,,M,2550.0,2550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/09252400707-p.jpg?v=1734182315,https://www.zara.com/in/en/jogger-waist-bermuda-shorts-p09252400.html?v1=364107695&v2=2432093,707
9252400,,7654916390991,42340599070799,,camel,,L,2550.0,2550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/09252400707-p.jpg?v=1734182315,https://www.zara.com/in/en/jogger-waist-bermuda-shorts-p09252400.html?v1=364107695&v2=2432093,707
9252400,,7654916390991,42340599103567,,camel,,XL,2550.0,2550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/09252400707-p.jpg?v=1734182315,https://www.zara.com/in/en/jogger-waist-bermuda-shorts-p09252400.html?v1=364107695&v2=2432093,707
9252400,,7654916390991,42340599136335,,Stone,,M,2550.0,2550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/09252400806-p.jpg?v=1734182315,https://www.zara.com/in/en/jogger-waist-bermuda-shorts-p09252400.html?v1=364107694&v2=2432093,806
9252400,,7654916390991,42340599169103,,Stone,,L,2550.0,2550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/09252400806-p.jpg?v=1734182315,https://www.zara.com/in/en/jogger-waist-bermuda-shorts-p09252400.html?v1=364107694&v2=2432093,806
9252400,,7654916390991,42340599201871,,Stone,,XL,2550.0,2550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/09252400806-p.jpg?v=1734182315,https://www.zara.com/in/en/jogger-waist-bermuda-shorts-p09252400.html?v1=364107694&v2=2432093,806
9252400,,7654916390991,42340599234639,,Khaki,,S,2550.0,2550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/09252400505-p.jpg?v=1734182315,https://www.zara.com/in/en/jogger-waist-bermuda-shorts-p09252400.html?v1=364107693&v2=2432093,505
9252400,,7654916390991,42340599267407,,Khaki,,M,2550.0,2550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/09252400505-p.jpg?v=1734182315,https://www.zara.com/in/en/jogger-waist-bermuda-shorts-p09252400.html?v1=364107693&v2=2432093,505
9252400,,7654916390991,42340599300175,,Khaki,,L,2550.0,2550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/09252400505-p.jpg?v=1734182315,https://www.zara.com/in/en/jogger-waist-bermuda-shorts-p09252400.html?v1=364107693&v2=2432093,505
9252400,,7654916390991,42340599332943,,Khaki,,XL,2550.0,2550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/09252400505-p.jpg?v=1734182315,https://www.zara.com/in/en/jogger-waist-bermuda-shorts-p09252400.html?v1=364107693&v2=2432093,505
9240400,RIBBED SOFT CARDIGAN,7654916325455,42340598775887,Color,Stone,Size,L,3550.0,3550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/09240400806-p.jpg?v=1734182295,https://www.zara.com/in/en/ribbed-soft-cardigan-p09240400.html?v1=365453585&v2=2432243,806
9240400,,7654916325455,42340598808655,,Stone,,XL,3550.0,3550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/09240400806-p.jpg?v=1734182295,https://www.zara.com/in/en/ribbed-soft-cardigan-p09240400.html?v1=365453585&v2=2432243,806
9240400,,7654916325455,42340598841423,,Light green,,XL,3550.0,3550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/09240400526-p.jpg?v=1734182295,https://www.zara.com/in/en/ribbed-soft-cardigan-p09240400.html?v1=365453584&v2=2432243,526
9240315,TEXTURED POLO SHIRT,7654916292687,42340598612047,Color,Ecru,Size,XL,1950.0,3350.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/09240315712-p.jpg?v=1734182293,https://www.zara.com/in/en/textured-polo-shirt-p09240315.html?v1=387543250&v2=2432048,712
9240315,,7654916292687,42340598644815,,Light blue,,XL,1950.0,3350.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/09240315406-p.jpg?v=1734182293,https://www.zara.com/in/en/textured-polo-shirt-p09240315.html?v1=387543252&v2=2432048,406
9240315,,7654916292687,42340598677583,,Grey,,S,1950.0,3350.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/09240315802-p.jpg?v=1734182293,https://www.zara.com/in/en/textured-polo-shirt-p09240315.html?v1=387543251&v2=2432048,802
9240315,,7654916292687,42340598710351,,Grey,,L,1950.0,3350.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/09240315802-p.jpg?v=1734182293,https://www.zara.com/in/en/textured-polo-shirt-p09240315.html?v1=387543251&v2=2432048,802
9240315,,7654916292687,42340598743119,,Grey,,XL,1950.0,3350.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/09240315802-p.jpg?v=1734182293,https://www.zara.com/in/en/textured-polo-shirt-p09240315.html?v1=387543251&v2=2432048,802
9240311,RIBBED TEXTURED POLO SHIRT,7654916259919,42340598546511,Color,Faded blue,Size,S,3550.0,3550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/09240311428-p.jpg?v=1734182282,https://www.zara.com/in/en/ribbed-textured-polo-shirt-p09240311.html?v1=395961701&v2=2432048,428
9240311,,7654916259919,42340598579279,,Faded blue,,M,3550.0,3550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/09240311428-p.jpg?v=1734182282,https://www.zara.com/in/en/ribbed-textured-polo-shirt-p09240311.html?v1=395961701&v2=2432048,428
8897675,SUIT TUXEDO TROUSERS,7654916227151,42340598415439,Color,Black,Size,EU 38 (UK 30),5950.0,5950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08897675800-p.jpg?v=1734182279,https://www.zara.com/in/en/suit-tuxedo-trousers-p08897675.html?v1=380924781&v2=2432075,800
8897675,,7654916227151,42340598448207,,Black,,EU 42 (UK 32),5950.0,5950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08897675800-p.jpg?v=1734182279,https://www.zara.com/in/en/suit-tuxedo-trousers-p08897675.html?v1=380924781&v2=2432075,800
8897675,,7654916227151,42340598480975,,Black,,EU 44 (UK 34),5950.0,5950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08897675800-p.jpg?v=1734182279,https://www.zara.com/in/en/suit-tuxedo-trousers-p08897675.html?v1=380924781&v2=2432075,800
8727425,TEXTURED CHINO BERMUDA SHORTS,7654916194383,42340597792847,Color,Stone,Size,EU 36 (UK 29),2950.0,2950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08727425806-p.jpg?v=1734182295,https://www.zara.com/in/en/textured-chino-bermuda-shorts-p08727425.html?v1=364902734&v2=2432093,806
8727425,,7654916194383,42340597825615,,Stone,,EU 40 (UK 31),2950.0,2950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08727425806-p.jpg?v=1734182295,https://www.zara.com/in/en/textured-chino-bermuda-shorts-p08727425.html?v1=364902734&v2=2432093,806
8727425,,7654916194383,42340597858383,,Stone,,EU 42 (UK 32),2950.0,2950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08727425806-p.jpg?v=1734182295,https://www.zara.com/in/en/textured-chino-bermuda-shorts-p08727425.html?v1=364902734&v2=2432093,806
8727425,,7654916194383,42340597891151,,Stone,,EU 44 (UK 34),2950.0,2950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08727425806-p.jpg?v=1734182295,https://www.zara.com/in/en/textured-chino-bermuda-shorts-p08727425.html?v1=364902734&v2=2432093,806
8727425,,7654916194383,42340597923919,,Stone,,EU 46 (UK 36),2950.0,2950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08727425806-p.jpg?v=1734182295,https://www.zara.com/in/en/textured-chino-bermuda-shorts-p08727425.html?v1=364902734&v2=2432093,806
8727425,,7654916194383,42340597956687,,Beige,,EU 36 (UK 29),2950.0,2950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08727425710-p.jpg?v=1734182295,https://www.zara.com/in/en/textured-chino-bermuda-shorts-p08727425.html?v1=364902732&v2=2432093,710
8727425,,7654916194383,42340597989455,,Beige,,EU 38 (UK 30),2950.0,2950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08727425710-p.jpg?v=1734182295,https://www.zara.com/in/en/textured-chino-bermuda-shorts-p08727425.html?v1=364902732&v2=2432093,710
8727425,,7654916194383,42340598022223,,Beige,,EU 40 (UK 31),2950.0,2950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08727425710-p.jpg?v=1734182295,https://www.zara.com/in/en/textured-chino-bermuda-shorts-p08727425.html?v1=364902732&v2=2432093,710
8727425,,7654916194383,42340598054991,,Beige,,EU 42 (UK 32),2950.0,2950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08727425710-p.jpg?v=1734182295,https://www.zara.com/in/en/textured-chino-bermuda-shorts-p08727425.html?v1=364902732&v2=2432093,710
8727425,,7654916194383,42340598087759,,Beige,,EU 44 (UK 34),2950.0,2950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08727425710-p.jpg?v=1734182295,https://www.zara.com/in/en/textured-chino-bermuda-shorts-p08727425.html?v1=364902732&v2=2432093,710
8727425,,7654916194383,42340598120527,,Beige,,EU 46 (UK 36),2950.0,2950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08727425710-p.jpg?v=1734182295,https://www.zara.com/in/en/textured-chino-bermuda-shorts-p08727425.html?v1=364902732&v2=2432093,710
8727425,,7654916194383,42340598153295,,Black,,EU 36 (UK 29),2950.0,2950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08727425800-p.jpg?v=1734182295,https://www.zara.com/in/en/textured-chino-bermuda-shorts-p08727425.html?v1=364902733&v2=2432093,800
8727425,,7654916194383,42340598186063,,Black,,EU 42 (UK 32),2950.0,2950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08727425800-p.jpg?v=1734182295,https://www.zara.com/in/en/textured-chino-bermuda-shorts-p08727425.html?v1=364902733&v2=2432093,800
8727425,,7654916194383,42340598218831,,Black,,EU 46 (UK 36),2950.0,2950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08727425800-p.jpg?v=1734182295,https://www.zara.com/in/en/textured-chino-bermuda-shorts-p08727425.html?v1=364902733&v2=2432093,800
8727425,,7654916194383,42340598251599,,Green,,EU 36 (UK 29),2950.0,2950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08727425500-p.jpg?v=1734182295,https://www.zara.com/in/en/textured-chino-bermuda-shorts-p08727425.html?v1=364902731&v2=2432093,500
8727425,,7654916194383,42340598284367,,Green,,EU 38 (UK 30),2950.0,2950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08727425500-p.jpg?v=1734182295,https://www.zara.com/in/en/textured-chino-bermuda-shorts-p08727425.html?v1=364902731&v2=2432093,500
8727425,,7654916194383,42340598317135,,Green,,EU 40 (UK 31),2950.0,2950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08727425500-p.jpg?v=1734182295,https://www.zara.com/in/en/textured-chino-bermuda-shorts-p08727425.html?v1=364902731&v2=2432093,500
8727425,,7654916194383,42340598349903,,Green,,EU 42 (UK 32),2950.0,2950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08727425500-p.jpg?v=1734182295,https://www.zara.com/in/en/textured-chino-bermuda-shorts-p08727425.html?v1=364902731&v2=2432093,500
8727425,,7654916194383,42340598382671,,Green,,EU 44 (UK 34),2950.0,2950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08727425500-p.jpg?v=1734182295,https://www.zara.com/in/en/textured-chino-bermuda-shorts-p08727425.html?v1=364902731&v2=2432093,500
8727400,COTTON-LINEN BERMUDA SHORTS,7654916161615,42340597465167,Color,White,Size,M,2950.0,2950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08727400250-p.jpg?v=1734182291,https://www.zara.com/in/en/cotton-linen-bermuda-shorts-p08727400.html?v1=364117512&v2=2432093,250
8727400,,7654916161615,42340597497935,,White,,L,2950.0,2950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08727400250-p.jpg?v=1734182291,https://www.zara.com/in/en/cotton-linen-bermuda-shorts-p08727400.html?v1=364117512&v2=2432093,250
8727400,,7654916161615,42340597530703,,White,,XL,2950.0,2950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08727400250-p.jpg?v=1734182291,https://www.zara.com/in/en/cotton-linen-bermuda-shorts-p08727400.html?v1=364117512&v2=2432093,250
8727400,,7654916161615,42340597563471,,Navy blue,,S,2950.0,2950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08727400401-p.jpg?v=1734182291,https://www.zara.com/in/en/cotton-linen-bermuda-shorts-p08727400.html?v1=364117509&v2=2432093,401
8727400,,7654916161615,42340597596239,,Navy blue,,L,2950.0,2950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08727400401-p.jpg?v=1734182291,https://www.zara.com/in/en/cotton-linen-bermuda-shorts-p08727400.html?v1=364117509&v2=2432093,401
8727400,,7654916161615,42340597629007,,Navy blue,,XL,2950.0,2950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08727400401-p.jpg?v=1734182291,https://www.zara.com/in/en/cotton-linen-bermuda-shorts-p08727400.html?v1=364117509&v2=2432093,401
8727400,,7654916161615,42340597661775,,Grey,,S,2950.0,2950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08727400802-p.jpg?v=1734182291,https://www.zara.com/in/en/cotton-linen-bermuda-shorts-p08727400.html?v1=364117511&v2=2432093,802
8727400,,7654916161615,42340597694543,,Grey,,M,2950.0,2950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08727400802-p.jpg?v=1734182291,https://www.zara.com/in/en/cotton-linen-bermuda-shorts-p08727400.html?v1=364117511&v2=2432093,802
8727400,,7654916161615,42340597727311,,Grey,,XL,2950.0,2950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08727400802-p.jpg?v=1734182291,https://www.zara.com/in/en/cotton-linen-bermuda-shorts-p08727400.html?v1=364117511&v2=2432093,802
8727400,,7654916161615,42340597760079,,Beige / Green,,XL,2950.0,2950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08727400714-p.jpg?v=1734182291,https://www.zara.com/in/en/cotton-linen-bermuda-shorts-p08727400.html?v1=364117510&v2=2432093,714
8574770,LIGHT PADDED JACKET,7654916128847,42340597366863,Color,Sand,Size,M,4350.0,4350.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08574770711-p.jpg?v=1734182268,https://www.zara.com/in/en/light-padded-jacket-p08574770.html?v1=364096365&v2=2467342,711
8574342,WIDE-FIT PLEATED TROUSERS,7654916063311,42340597301327,Color,White,Size,EU 44 (UK 34),4950.0,4950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08574342250-p.jpg?v=1734182267,https://www.zara.com/in/en/wide-fit-pleated-trousers-p08574342.html?v1=364086796&v2=2432088,250
8574359,TEXTURED PLEATED TROUSERS,7654916030543,42340597104719,Color,Greyish,Size,S,3550.0,3550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08574359826-p.jpg?v=1734182273,https://www.zara.com/in/en/textured-pleated-trousers-p08574359.html?v1=375531307&v2=2432098,826
8574359,,7654916030543,42340597137487,,Greyish,,M,3550.0,3550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08574359826-p.jpg?v=1734182273,https://www.zara.com/in/en/textured-pleated-trousers-p08574359.html?v1=375531307&v2=2432098,826
8574359,,7654916030543,42340597170255,,Greyish,,XL,3550.0,3550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08574359826-p.jpg?v=1734182273,https://www.zara.com/in/en/textured-pleated-trousers-p08574359.html?v1=375531307&v2=2432098,826
8574359,,7654916030543,42340597203023,,Navy blue,,S,3550.0,3550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08574359401-p.jpg?v=1734182273,https://www.zara.com/in/en/textured-pleated-trousers-p08574359.html?v1=375531305&v2=2432098,401
8574359,,7654916030543,42340597235791,,Navy blue,,L,3550.0,3550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08574359401-p.jpg?v=1734182273,https://www.zara.com/in/en/textured-pleated-trousers-p08574359.html?v1=375531305&v2=2432098,401
8574359,,7654916030543,42340597268559,,Navy blue,,XL,3550.0,3550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08574359401-p.jpg?v=1734182273,https://www.zara.com/in/en/textured-pleated-trousers-p08574359.html?v1=375531305&v2=2432098,401
8491408,LEATHER EFFECT PUFFER JACKET,7654915997775,42340596973647,Color,Black,Size,S,8550.0,8550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08491408800-p.jpg?v=1734182268,https://www.zara.com/in/en/leather-effect-puffer-jacket-p08491408.html?v1=410569841&v2=2467338,800
8491408,,7654915997775,42340597006415,,Black,,M,8550.0,8550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08491408800-p.jpg?v=1734182268,https://www.zara.com/in/en/leather-effect-puffer-jacket-p08491408.html?v1=410569841&v2=2467338,800
8491408,,7654915997775,42340597039183,,Black,,L,8550.0,8550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08491408800-p.jpg?v=1734182268,https://www.zara.com/in/en/leather-effect-puffer-jacket-p08491408.html?v1=410569841&v2=2467338,800
8491408,,7654915997775,42340597071951,,Black,,XL,8550.0,8550.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08491408800-p.jpg?v=1734182268,https://www.zara.com/in/en/leather-effect-puffer-jacket-p08491408.html?v1=410569841&v2=2467338,800
8491400,LEATHER-EFFECT BIKER JACKET,7654915965007,42340596842575,Color,Black,Size,S,6950.0,6950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08491500800-a1.jpg?v=1734182258,https://www.zara.com/in/en/leather-effect-biker-jacket-p08491400.html?v1=410570346&v2=2469850,800
8491400,,7654915965007,42340596875343,,Black,,M,6950.0,6950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08491500800-a1.jpg?v=1734182258,https://www.zara.com/in/en/leather-effect-biker-jacket-p08491400.html?v1=410570346&v2=2469850,800
8491400,,7654915965007,42340596908111,,Black,,L,6950.0,6950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08491500800-a1.jpg?v=1734182258,https://www.zara.com/in/en/leather-effect-biker-jacket-p08491400.html?v1=410570346&v2=2469850,800
8491400,,7654915965007,42340596940879,,Black,,XL,6950.0,6950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08491500800-a1.jpg?v=1734182258,https://www.zara.com/in/en/leather-effect-biker-jacket-p08491400.html?v1=410570346&v2=2469850,800
8491400,,7654915965007,42349191364687,,Black,,XXL,6950.0,6950.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08491500800-a1.jpg?v=1734182258,https://www.zara.com/in/en/leather-effect-biker-jacket-p08491400.html?v1=410570346&v2=2469850,800
8281406,WATER-REPELLENT HOODED JACKET,7654915932239,42340596645967,Color,Light khaki,Size,L,5950.0,5950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08281406506-p.jpg?v=1734182259,https://www.zara.com/in/en/water-repellent-hooded-jacket-p08281406.html?v1=385398869&v2=2519401,506
8281406,,7654915932239,42340596678735,,Light khaki,,XL,5950.0,5950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08281406506-p.jpg?v=1734182259,https://www.zara.com/in/en/water-repellent-hooded-jacket-p08281406.html?v1=385398869&v2=2519401,506
8281406,,7654915932239,42340596711503,,Black,,S,5950.0,5950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08281406800-p.jpg?v=1734182259,https://www.zara.com/in/en/water-repellent-hooded-jacket-p08281406.html?v1=406226384&v2=2519401,800
8281406,,7654915932239,42340596744271,,Black,,M,5950.0,5950.0,1000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08281406800-p.jpg?v=1734182259,https://www.zara.com/in/en/water-repellent-hooded-jacket-p08281406.html?v1=406226384&v2=2519401,800
8281406,,7654915932239,42340596777039,,Black,,L,5950.0,5950.0,2000.0,https://cdn.shopify.com/s/files/1/0613/4677/5119/files/08281406800-p.jpg?v=1734182259,https://www.zara.com/in/en/water-repellent-hooded-jacket-p08281406.html?v1=406226384&v2=2519401,800
